"","NMDC.NS.Open","NMDC.NS.High","NMDC.NS.Low","NMDC.NS.Close","NMDC.NS.Volume","NMDC.NS.Adjusted"
"1",35.3319320678711,36.8948364257812,35.2166366577148,36.1390075683594,21741706,11.2738742828369
"2",36.2543029785156,38.2271499633789,36.2543029785156,38.0734214782715,68009189,11.8773307800293
"3",38.201530456543,39.1367111206055,37.9453163146973,38.2399635314941,35985314,11.9292831420898
"4",38.3040161132812,39.8156776428223,38.2527732849121,39.6491394042969,28317752,12.3688869476318
"5",39.6491394042969,40.9686431884766,39.5082206726074,40.6227531433105,25013422,12.6726140975952
"6",40.6099433898926,41.6860427856445,40.5587005615234,41.46826171875,20098792,12.9363775253296
"7",39.9822196960449,40.046272277832,39.5722770690918,39.6363296508789,59725037,12.3648929595947
"8",39.4826011657715,40.430591583252,39.4569778442383,39.7900581359863,50774056,12.4128494262695
"9",40.5330772399902,40.5971336364746,39.6619491577148,39.8028678894043,67116100,12.4168453216553
"10",39.9694061279297,40.046272277832,39.5210342407227,39.700382232666,17664718,12.3848733901978
"11",39.7900581359863,39.9694061279297,39.3801155090332,39.5722770690918,15994752,12.3449106216431
"12",39.4826011657715,39.7388153076172,37.6891021728516,38.0093688964844,19933586,11.857346534729
"13",37.6891021728516,38.3936882019043,36.8307838439941,38.2912063598633,18476516,11.9452695846558
"14",38.4577445983887,38.6499061584473,36.2543029785156,36.8435935974121,24190365,11.4936761856079
"15",37.151050567627,37.6378593444824,36.6898651123047,37.5097503662109,10722979,11.701488494873
"16",37.7659645080566,37.8684501647949,36.6642456054688,36.9332695007324,10501789,11.5216503143311
"17",37.1766738891602,39.0214157104492,36.9845123291016,38.2912063598633,28953603,11.9452695846558
"18",38.3040161132812,38.5346069335938,36.9332695007324,37.1766738891602,21321113,11.5975799560547
"19",37.3560218811035,37.7275352478027,36.5233268737793,36.8179740905762,56900431,11.4856824874878
"20",37.125431060791,37.8043975830078,36.5361366271973,36.7154884338379,12592321,11.4537124633789
"21",36.6386222839355,37.151050567627,36.420841217041,36.8179740905762,8876972,11.4856824874878
"22",36.8307838439941,37.0485649108887,35.5112800598145,35.9468460083008,20552467,11.2139263153076
"23",35.8827934265137,36.8179740905762,35.1141471862793,36.3055458068848,16935535,11.3258237838745
"24",35.8187370300293,35.8571701049805,33.4359474182129,34.0252380371094,19788871,10.614462852478
"25",33.3590812683105,34.4479942321777,32.7697906494141,34.0380516052246,22644775,10.6184616088867
"26",32.2829818725586,33.128490447998,31.7705554962158,32.7441673278809,26018675,10.214822769165
"27",33.3078384399414,33.7690238952637,33.0516242980957,33.2950286865234,10210747,10.3866701126099
"28",33.7434043884277,34.6913948059082,33.4359474182129,34.2558326721191,11585425,10.6864004135132
"29",33.3334617614746,35.0372848510742,33.3334617614746,34.8451232910156,16117880,10.8702335357666
"30",35.2294464111328,35.8187370300293,34.9860420227051,35.2038230895996,13069765,10.9821348190308
"31",35.7418746948242,35.7931175231934,34.1149139404297,34.2430191040039,16022760,10.6824026107788
"32",34.6913948059082,34.9476089477539,34.217399597168,34.563289642334,10081379,10.7823123931885
"33",34.8195037841797,35.0757179260254,33.4615669250488,33.6152954101562,15306847,10.4865798950195
"34",33.6665382385254,33.8202667236328,32.5007667541504,32.8978958129883,18320908,10.2627811431885
"35",33.0516242980957,34.0636711120605,32.9619483947754,33.5384330749512,17480724,10.4626016616821
"36",33.7049713134766,33.8202667236328,32.7697906494141,33.0388145446777,14841822,10.3067417144775
"37",33.0516242980957,33.128490447998,32.2829818725586,32.449520111084,43804297,10.1229038238525
"38",32.7697906494141,33.6537284851074,32.5520095825195,33.3462715148926,13179990,10.4026546478271
"39",33.7562141418457,34.0764808654785,33.5,33.7818374633789,10857624,10.5385332107544
"40",33.8971328735352,34.0252380371094,33.4359474182129,33.5896759033203,8309357,10.4785861968994
"41",33.4743804931641,33.4743804931641,33.0516242980957,33.141300201416,11048203,10.3387117385864
"42",33.0516242980957,34.0252380371094,33.0516242980957,33.487190246582,14361279,10.4466152191162
